geneNames	GSM44908	GSM44909	GSM44910	GSM44911	GSM44912	GSM44913	GSM44938	GSM44939	GSM44940	GSM44941	GSM44942	GSM44943	GSM44944
ADCY1	58.916495935	28.713186105	28.01633936	30.43203512	46.750608645	26.27347088	17.17355275	9.1571265135	9.8764246845	14.13443394	19.282354425	13.515742777	18.46151198
ADCY10	74.07482956	76.91325926	84.30732594	16.82441537	57.32803411	37.08433847	17.22762291	34.67539604	9.283703147	4.456918878	11.08804757	10.81053321	3.661509209
ADCY2	27.24290495	28.3409136	44.63067117	35.54337488	23.9653299	24.75586021	41.76574698	17.60518068	15.89137691	19.43944433	14.61589464	14.03546898	13.75636916
ADCY3	995.0408379	1219.821934	1429.724935	1718.876587	1278.647434	1148.144356	785.7796524	607.1444548	811.3772138	682.6354615	662.3934862	563.4943608	448.6346797
ADCY6	2729.199643	3510.383295	3584.765416	3071.698518	3953.60997	3454.85452	862.5355361	1033.972044	1101.186317	1041.371598	1163.153539	1126.983564	909.4262325
ADCY7	234.8652742	175.0265728	167.9188648	226.5667085	153.6279211	152.7435433	221.1170411	455.4005884	247.9073015	383.4484204	115.6782282	263.57712	311.7537653
ADCY8	5.003759193	5.161971177	8.947287712	10.47963615	8.33266647	33.9196805	3.459661262	3.311138447	13.75695813	3.070369763	9.323439357	21.1091592	5.550046126
ADCY9	1132.173371	1066.441422	1498.985206	2376.972133	1571.016492	1423.929585	985.3159348	1411.58672	1814.330204	1350.986322	1683.071758	1633.98997	1392.296358
ADCYAP1	159.2692631	147.6207317	134.8021675	198.2871816	206.3396614	154.8334519	66.97777002	76.73153104	129.6361686	30.18500438	80.4794203	38.24331332	14.89482167
ADCYAP1R1	18.17195682	80.39606541	59.09595397	32.30118277	103.1795513	67.63998519	26.27799292	13.2286143	15.83027381	15.95635432	54.22076203	21.50598324	10.21187528
ADD1	1204.2423734	1184.5905902	962.50521865	1460.03862825	1568.5231043	1256.50282895	1516.2568532	1646.1891677	1469.12223245	1170.83245485	2025.40276165	1371.75776285	1513.45258795
ADD2	271.1443679	286.689607633333	339.507544	333.8649933	289.731939366667	276.1948566	94.6779455533333	110.184294753333	142.81956895	113.38219327	120.18795866	119.408479586667	133.837446206667
ADD3	3685.5922991	2854.0290858	3077.5910413	2111.2823424	3299.70750325	2382.03266685	3917.8946027	3602.103017	2824.8372945	3356.34048905	3361.5062532	2484.5608889	2723.32545865
ADD3-AS1	32.90077529	5.306484399	8.341115769	6.734125219	20.76817953	20.70799418	23.87812812	5.414400514	10.18071329	2.312720804	47.81719012	4.781455588	4.465627297
ADH1A	999.735130245	893.29181024	1411.364356345	49.65360369	59.177448455	386.72872877	352.754649075	418.121149675	942.39125954	610.317672745	21.1297802075	92.995675745	179.96760596
ADH1B	731.3501218	651.9631086	1298.628888	70.6392137	32.65084578	211.8180061	291.3818771	429.2041837	569.750084	491.0610836	14.4874737	73.96088501	142.5565708
ADH1C	81.4150216	78.98849204	448.8975651	33.00898497	23.71695407	58.63302116	70.00794636	122.6014313	224.4159248	148.2129593	8.860849112	12.42462887	30.57112572
ADH5	1293.65463155	1519.1422122	1541.3596045	980.35084805	844.88181805	1040.0487993	1920.3079544	2016.229537	2350.8589515	2062.4344475	1117.39528035	1489.032299	1917.94711915
ADH6	32.283148955	21.09949502	17.050130095	40.45986441	41.70768322	29.7025954	40.032688515	8.0013269765	17.7259234295	18.77832299	11.3217491675	4.724575889	16.648420485
ADH7	4.317241137	3.643604445	2.973313102	11.0438748	6.227083174	2.04184005	0.866179979	2.011570546	1.201233782	1.48906133	6.395609069	2.666284895	4.7389713
ADIPOQ	4.8612004105	4.057120181	3.553754022	11.503929925	23.79104539	1.738491283	6.6478189185	11.8833532435	8.8721507125	2.034709291	2.856513365	8.350063415	2.76552554
ADIPOR2	1047.619007	1174.379466	929.5678521	1305.956648	1237.518017	1334.761268	1013.606274	902.6668265	1026.061672	951.0490022	1152.673536	1026.369645	1098.124398
ADIRF	583.4522183	543.849964	283.9798171	278.6063315	16.35436971	587.9919327	3038.828867	5472.798803	4185.837354	2923.804988	1396.210648	4368.279909	2989.245502
ADK	86.69791974	102.27584567	170.0940977	108.0551038	107.24236374	114.8023646	77.707921855	83.338850275	51.79346776	68.5248265	109.7950047	66.524541775	79.699746045
ADM	3433.28777	6479.431169	3995.699287	2751.796391	1862.726216	2165.440715	10267.41998	5654.755592	8571.305417	5946.986764	4382.471218	8421.000618	8807.288398
ADNP	486.4209806	405.6822011	535.6954228	510.3034443	430.2022796	483.6656982	357.3104755	336.6906618	256.9634039	351.3518078	269.0330639	354.6541574	302.388695
ADNP2	168.9043279	126.160753	180.28264	244.4155158	175.8445054	166.3793389	157.5214331	183.0271387	205.6361463	141.0756175	237.8563096	170.8741641	139.5126861
ADO	355.1654301	309.9467586	316.0072773	315.0259525	251.8489136	259.3380111	247.8785714	291.1818672	234.1461577	301.0222066	278.1408397	257.4273194	213.345653
ADORA1	179.1866805	131.7060285	112.5993007	158.0592291	31.04913425	120.4209588	83.95711314	118.8303512	138.4684778	96.17942836	28.61748633	40.00706559	72.01377361
ADORA2B	165.6361524	116.091509	125.3017435	50.58194407	176.3631908	74.2774216	67.5363277	24.44201732	37.2217144	110.6684116	54.03883688	93.9259724	83.11737195
ADORA3	12.05323151	18.15489091	7.020192027	65.00611996	11.52528388	7.204784282	20.61649044	5.16310357	8.879242821	38.87412698	29.08147399	29.76826581	8.330872269
ADPRH	138.975193	26.17026699	73.14413495	45.57674475	59.96237333	37.1064602	52.95651725	13.45691552	85.08992268	16.93436698	73.61274959	38.34046758	61.76453724
ADRA1A	18.30203382	32.833384755	19.91457495	28.304841855	17.10588843	33.585114065	5.6298563245	14.2196226305	14.26999605	8.325736004	17.92591367	12.7030307515	16.4007453065
ADRA1B	121.7272881	131.32957	224.0713061	84.73506244	106.4661488	173.8032092	65.96379355	192.5451807	86.52677863	122.6062493	133.1845508	132.6241438	100.485969
ADRA1D	228.6644154	248.5228055	309.5760835	281.38134645	213.6579542	226.78374435	72.61292432	48.80805705	135.918183105	114.2934767	160.56705425	82.488367165	67.699463725
ADRA2A	30.34555537	38.28319956	41.20013695	50.05501052	32.72752566	33.98792522	13.47769796	21.99395222	40.38518406	29.59564452	29.14446731	28.38915038	42.63339612
ADRA2C	199.7155404	155.9435762	226.2078459	254.9319327	145.5505635	295.4694418	225.9596045	126.6034049	40.27968071	43.07578039	86.56990976	73.81595868	95.24933692
ADRB1	52.53769453	5.205471445	32.63869593	49.2183378	21.22992271	13.42440736	8.978631057	9.306993524	28.01694152	54.33045766	10.95673517	9.992873006	35.07003363
ADRB2	65.88810167	63.97006001	90.52239802	110.8319759	133.4966386	80.31518125	26.73861685	17.28793888	46.90783533	60.67559512	187.1229167	61.37302503	69.13294854
ADRB3	107.4059074	62.32172392	67.62373903	127.9504698	120.8636144	77.0145809	12.48022826	6.522223751	30.48493906	39.06850135	21.35094492	25.67243333	12.9869676
ADRBK1	1692.273453	1342.427452	1924.764624	2019.569344	1695.633789	1692.915698	459.5024215	447.5554346	523.9583421	439.1544963	604.2988912	412.9638766	438.8555771
ADRBK2	81.48468938	55.5863202555	38.80192459	60.035295335	101.364609525	57.407500977	38.057164775	9.846721882	34.527844335	28.93956151	22.2010244	27.11514491	38.44882512
ADRM1	785.6370116	981.1283686	870.800265	1217.351102	924.2460782	1236.317973	1739.954633	1573.228249	1528.104422	1356.989117	1921.765449	1511.972028	1778.849258
ADSL	782.7111439	601.842243	699.157229	563.5356023	667.0610173	1024.553239	397.8921926	445.198742	412.8440151	459.2097082	480.810647	396.5246847	424.0616172
ADSS	77.76663083	70.50599919	135.5831889	82.85711493	57.47871651	61.65565765	41.92966591	53.68260105	47.00133858	33.37256695	45.90002569	46.87059779	19.54403596
ADTRP	16.461072	15.4024537	14.91066949	16.91649451	19.31057855	22.76113681	7.325095776	7.362243266	13.81050364	8.011506788	32.23925324	36.39494855	2.780714411
AEBP1	634.0624557	589.8476435	964.823007	1806.993398	1126.740155	1818.919766	897.0429669	763.8208062	1326.023397	586.1130799	543.0518874	299.2497494	272.9904662
AES	3850.670189	4268.114252	4433.0962575	4751.735371	4829.543924	4130.888113	4885.7548885	4680.2023295	4595.366444	4677.4241535	5469.1621525	5160.40148	5124.458657
AF007147	35.76919679	71.98318162	111.3637514	98.3316404	55.92271282	55.97613771	51.92670082	61.04153135	102.6975535	26.60140272	91.51943255	40.18166778	99.50808058
AF070581	32.75744673	24.99012869	37.21944825	32.04299876	25.36637345	11.62243428	12.50546516	5.00601439	16.60473927	6.340464484	25.20755524	15.93724555	9.02246717
AFAP1	4006.806793	3081.560389	3228.316967	3252.972248	4583.822782	3106.138051	2336.434332	2968.811788	2714.328024	2927.329985	3043.871615	2852.823207	2948.789732
AFF1	249.521108485	187.504339895	231.768929785	187.996237555	204.927513885	204.6072807145	168.869093175	188.4889726335	182.38661491	210.4056998245	129.357345941	130.079782149	186.108027499
AFF2	63.3277695776667	81.90122945	102.33160304	131.280773176667	117.501368546667	100.498216926667	35.5228783676667	42.18151801	43.7687214833333	16.1601434716667	21.18736607	38.50628617	31.623153137
AFF3	279.3082669	328.448402	208.7359741	98.80986127	202.97137	69.75326984	131.0433123	157.0540027	151.5247002	143.1072331	137.4359641	130.6526937	149.0246186
AFG3L2	1887.541691	2068.205247	1852.400062	2157.114363	2177.800054	2052.58634	993.76281	1064.083536	1068.348205	1178.108407	1104.070768	1152.490684	1033.935641
AFM	5.309222943	13.88435782	8.585693304	26.62531225	7.470267654	2.838616154	33.23525145	4.807463049	12.70339561	5.894489616	3.920855892	11.77890949	4.596167282
AFP	11.04729035	51.85432742	12.30799823	13.26214504	15.50166502	22.42387026	23.51065952	32.09596169	13.99502879	22.74962855	24.1741133	53.53558628	45.6415983
AGA	264.6148725	425.4998756	334.8418862	163.8456187	227.5686473	224.9020789	334.1851721	305.2378175	158.3178264	274.4188737	306.0384625	342.4412237	165.0239678
AGAP1	508.0556478	334.7521962	272.6445981	318.5014708	221.684442	210.9937705	335.2736	226.1769433	226.068598	325.8313746	181.935434	208.1600875	298.4640198
AGAP2	77.6889419	44.06772872	107.5229302	58.42309527	32.20361571	65.60249337	11.19827317	16.7868688	48.74302633	17.53638806	81.73050114	19.75601593	43.68680889
AGER	76.98224836	108.2725426	67.68949035	101.8693423	76.23596644	73.04516901	76.08757833	41.66286038	40.35700722	92.67954866	135.1369722	103.6307397	67.79218701
AGFG1	96.53756601	60.72146512	94.63917077	40.48651271	62.12754892	59.75833621	52.83175766	64.78061335	19.20431291	69.28074917	59.05489632	72.0161988	70.9792248
AGFG2	27.3887314275	20.0256274755	27.3027100125	31.14380867	22.2860921425	24.650091935	13.465122534	15.0075847115	19.37887391	14.7869632075	18.02140324	17.9919742275	16.40265181125
AGGF1	271.28931792	174.982236163333	271.53510638	227.041129803333	169.497923103333	222.210425033333	98.16019001	108.895499753333	81.943793442	99.56858376	80.0670497143333	95.3233926866667	106.653062913333
AGL	407.0873149	457.7563912	386.0851872	429.72551525	407.11913835	472.88819065	274.7648284	410.41393575	291.03957185	366.81354715	370.72972855	313.7794788	373.57903205
AGPAT1	2240.127649	2443.644276	2310.71449	3065.645279	2504.3148	2937.520681	1715.473329	1778.63317	2013.549522	1510.12461	1857.725888	1842.454282	1776.025162
AGPAT2	831.5143476	817.3831339	797.8644348	1062.308166	882.2333975	837.1259277	612.44483	494.5799648	746.4000424	709.4953271	711.1815306	786.5963881	755.8584297
AGPS	483.9509462	356.556854	487.3524468	438.7168461	592.5814776	427.5071035	304.4584093	255.2422062	246.0240439	255.3132568	280.6071667	265.752289	271.2404138
AGR2	4.093457292	7.684124798	13.400011	13.36658593	30.04724274	1.522761384	2.507394156	3.203404662	12.04199865	0.879842741	12.3792463	1.865586596	8.627173197
AGRN	3471.979421	3400.550085	2553.832706	4259.024294	2995.212207	1819.441971	1903.266482	1844.238691	2411.625112	2611.864061	1959.641097	2588.509751	2307.731499
AGRP	86.53046103	83.25283329	112.0350164	123.0585896	141.8405091	89.26550635	33.32539127	36.54088131	40.84893151	78.2493303	38.12147073	35.52578794	28.40578257
AGT	869.491984	993.7987028	1209.943384	564.2340073	632.7056439	468.4318933	99.07799851	152.0710838	454.6187335	406.5053937	97.61411513	79.6040701	223.6129071
AGTPBP1	79.47385134	58.76804123	51.57477315	55.47983183	89.77974997	42.88628754	24.50204876	38.73045927	44.32487566	51.18193005	14.28437621	26.21015947	52.1025211
AGTR1	66.621682665	82.675975585	121.52722508	89.152251675	53.892756285	28.728691145	45.95123951	17.43079034	31.87129759	23.992072367	49.206735465	63.143575165	27.527254095
AGTR2	4.616670644	3.050131413	1.761156925	35.15693913	18.25473897	11.15725664	10.0838429	6.331890113	15.12918829	0.795848053	2.698770629	1.812992436	17.33789596
AGXT	88.39792411	87.30834319	72.56338297	115.3314274	94.98985233	71.06076742	228.8031246	79.55558814	153.1283112	136.7624713	174.155644	63.22288504	185.8139412
AHCTF1	167.6153509	108.6756762	110.9902008	108.0817678	129.2396356	108.7138852	105.0775479	106.5561704	72.97718031	62.34413811	86.75010216	87.27523536	119.6845902
AHCY	1106.246093	1047.986348	968.3958712	850.2394852	733.1619491	1179.016395	1403.570529	1078.027955	914.0809192	1599.641836	1159.473681	1245.036376	1466.031512
AHCYL1	1049.107100425	1057.372997325	1113.349574125	876.618176925	808.178911525	835.6912609	1006.23836555	833.016734875	854.617174475	881.46435835	610.23988535	986.37811515	750.72334175
AHCYL2	194.0848851	245.7283315	273.7155988	99.55761141	138.67182	110.1394132	136.2888902	227.5715435	201.1679026	208.1328831	91.87347709	223.0844399	206.2589027
AHDC1	935.1359937	645.5663878	915.3162985	1313.610324	1312.755592	1209.194071	415.9342185	543.6522973	516.776793	632.7995638	595.1143019	518.4290073	412.0470178
AHNAK	3873.505876	3625.91212	4049.837945	4101.765866	4760.84118	4637.179167	5052.220069	5173.758583	6979.773269	6393.757661	6671.35179	6791.874033	6792.961712
AHNAK2	1616.944294	1516.872711	1523.208021	976.055604	437.4434593	436.783422	2729.006185	1326.222363	4052.284328	3259.81308	214.4566732	3694.120371	3902.52281
AHR	2950.127834	2808.716157	2976.338831	1894.0807	1527.759403	1557.83257	2549.943064	2440.490284	3274.420815	3601.840415	1247.001925	2793.554386	2167.232158
AHSA1	1146.478342	1131.324678	1380.53192	1071.612031	1335.834457	1752.024689	1083.173126	947.3763548	1276.198501	1155.140664	1118.451077	964.1173825	1176.787564
AHSA2	31.99009322	2.043533054	22.11151073	13.62622052	27.05811482	2.620601238	32.51017671	25.93246524	24.27236856	53.92703164	18.44366097	33.17399889	18.67849391
AHSG	93.05165421	91.7337428	58.72877121	144.8055895	142.1135508	74.40879619	119.6981322	79.76091992	69.60252438	76.10063244	83.17889225	66.68160982	76.08417673
AIF1	73.0729152843333	54.904058154	58.329402316	129.867092132667	67.6816595846667	52.1938514876667	25.326615637	26.1140136083333	38.3633085233333	9.67109808966667	28.2013991773333	21.6560229646667	20.9633208763333
AIFM1	180.8181042	246.7600805	172.9827465	252.29228	207.4290203	205.6913411	201.6057666	194.4513052	225.9345514	235.4476627	237.1959962	169.7925912	242.3567897
AIM1	125.12762237	59.970547315	70.42758848	7.1313952805	5.505867292	16.237024075	53.72890571	58.22456539	144.92711058	181.017696075	11.2447060745	96.289966395	41.163894985
AIM2	65.893179395	16.0877372645	30.843468305	51.75018807	25.717492105	25.978262205	29.029351595	6.568005091	27.2365127	5.938540106	31.648215725	16.073348348	4.8759009515
AIMP1	311.9087786	1006.312714	608.9281545	289.3254713	431.2019757	258.9477496	330.4048169	271.4432282	240.9312043	377.2168082	178.3579389	368.5594052	645.6191192
AIMP2	1326.34278	1351.38087	1270.045506	1101.341429	1031.06176	1293.701389	1333.654729	1101.107422	1239.262192	1455.709547	1145.196306	1298.227921	1077.679049
AIP	531.7567522	369.2462747	319.6026112	381.9912149	481.9174902	412.9455977	449.3922503	283.7167652	379.0342699	389.727534	297.9256107	412.5036506	279.4394663
AIPL1	293.5287182	365.6335478	727.3392737	298.376371	379.537051	368.8552952	204.6881271	185.9620212	191.4410488	81.76639192	233.9375775	145.4526091	277.1251546
AIRE	15.1429158	19.89491884	11.44970041	15.37900652	31.71580109	16.99706836	27.53377492	6.369155668	8.86942973	8.573846187	13.18033665	5.687760856	9.8938603
AJAP1	7.9185406595	4.3440618915	33.8159312075	28.739697039	26.4968156255	27.76271914	17.950012164	9.188713694	5.772595475	13.9954697055	11.889085593	21.5366111895	2.29455277
AK055981	170.6248462	198.6776688	235.7255095	375.511049	250.6863411	209.6711069	115.4540756	138.9983729	171.4652399	165.5685095	122.4733704	235.4300162	207.2361907
AK1	205.9753216	217.6755509	178.6839905	270.3185399	195.55257	207.2757855	212.4045989	251.8448416	263.0965937	194.6489391	259.4334301	186.8070886	147.2532552
AK2	512.78732835	501.3783402	432.32948045	496.93054385	495.96511515	708.2994829	629.13313075	509.7996095	490.02883755	663.43076585	747.8402938	711.9021384	753.2621634
AKAP1	150.5815518	195.1184461	160.5138651	112.6818184	122.2294875	76.03929057	157.8559694	141.2451683	208.6609356	182.5967544	54.86686386	221.8843355	94.54408171
AKAP10	573.019589666667	432.90430029	539.105676466667	500.219531666667	469.675253933333	485.324373426667	389.211519146667	399.801117303333	415.471656736667	378.65368023	388.05940563	448.929325193333	393.477809966667
AKAP11	1042.54007	827.7502129	1088.194033	849.2980864	778.2637632	906.3536104	685.4662288	761.3626009	601.6371148	751.0847485	569.5308176	610.0107569	587.0407769
AKAP12	354.3339089	249.7771009	404.1070858	197.2956225	377.074636	168.4803013	115.2290116	102.1244537	194.7623995	251.5428634	579.8174771	168.5637884	109.7119021
AKAP13	171.214367275	165.792286655	191.839282025	157.85786925	202.406173805	129.10833539	170.72506522	151.48872026	115.460811765	146.4929427	134.8542219	180.41248471	155.51194372
AKAP17A	389.8737969	297.7338416	482.96417135	687.35934285	340.0739281	535.22218855	497.60935975	774.67105595	712.7099842	583.6575468	357.43927835	553.5979635	408.81910945
AKAP3	185.6376471	134.4118545	169.5715537	170.5792948	165.3657934	162.720662	42.81516941	24.83669309	65.78811718	63.68878957	67.01697876	37.72679814	82.14651194
AKAP4	12.81514756	13.05461997	15.35694195	13.29529955	20.73921554	18.43060469	4.333525991	11.0566161	8.799949422	7.256394913	7.763444686	9.006515171	5.730251123
AKAP5	1.088710796	1.279762039	3.495905737	1.227866823	1.606904066	1.47725212	14.91759353	29.08599066	25.01200517	25.75610662	5.581040692	1.618839795	3.401771628
